28 Mart. 2022	0.2249	+0.0005	0.22 %
25 Mart. 2022	0.2244	+0.0014	0.63 %
24 Mart. 2022	0.2230	+0.0009	0.41 %
23 Mart. 2022	0.2221	+0.0024	1.09 %
22 Mart. 2022	0.2197	-0.0001	-0.05 %
21 Mart. 2022	0.2198	+0.0011	0.5 %
18 Mart. 2022	0.2187	+0.0012	0.55 %
17 Mart. 2022	0.2175	+0.0006	0.28 %
16 Mart. 2022	0.2169	+0.0012	0.56 %
15 Mart. 2022	0.2157	-0.0013	-0.6 %
14 Mart. 2022	0.2170	+0.0023	1.07 %
11 Mart. 2022	0.2147	+0.0009	0.42 %
10 Mart. 2022	0.2138	+0.0011	0.52 %
9 Mart. 2022	0.2127	-0.0003	-0.14 %
8 Mart. 2022	0.2130	-0.0032	-1.48 %
7 Mart. 2022	0.2162	+0.0001	0.05 %
4 Mart. 2022	0.2161	+0.0002	0.09 %
3 Mart. 2022	0.2159	+0.0008	0.37 %
2 Mart. 2022	0.2151	-0.0009	-0.42 %
1 Mart. 2022	0.2160	+0.0006	0.28 %
28 Feb. 2022	0.2154	-0.0014	-0.65 %
25 Feb. 2022	0.2168	0	0 %
24 Feb. 2022	0.2168	+0.0016	0.74 %
23 Feb. 2022	0.2152	+0.0005	0.23 %
22 Feb. 2022	0.2147	-0.0001	-0.05 %
21 Feb. 2022	0.2148	+0.0004	0.19 %
18 Feb. 2022	0.2144	-0.0004	-0.19 %
17 Feb. 2022	0.2148	+0.0016	0.75 %
16 Feb. 2022	0.2132	-0.0006	-0.28 %
15 Feb. 2022	0.2138	+0.0006	0.28 %
14 Feb. 2022	0.2132	+0.0015	0.71 %
11 Feb. 2022	0.2117	0	0 %
10 Feb. 2022	0.2117	+0.0010	0.47 %
9 Feb. 2022	0.2107	+0.0006	0.29 %
8 Feb. 2022	0.2101	+0.0012	0.57 %
7 Feb. 2022	0.2089	-0.0008	-0.38 %
4 Feb. 2022	0.2097	-0.0031	-1.46 %
3 Feb. 2022	0.2128	-0.0006	-0.28 %
2 Feb. 2022	0.2134	-0.0004	-0.19 %
1 Feb. 2022	0.2138	+0.0004	0.19 %
31 Ian. 2022	0.2134	0	0 %
28 Ian. 2022	0.2134	-0.0003	-0.14 %
27 Ian. 2022	0.2137	+0.0006	0.28 %
26 Ian. 2022	0.2131	+0.0009	0.42 %
25 Ian. 2022	0.2122	-0.0009	-0.42 %
21 Ian. 2022	0.2131	+0.0004	0.19 %
20 Ian. 2022	0.2127	-0.0016	-0.75 %
19 Ian. 2022	0.2143	+0.0014	0.66 %
18 Ian. 2022	0.2129	-0.0006	-0.28 %
17 Ian. 2022	0.2135	+0.0010	0.47 %
14 Ian. 2022	0.2125	+0.0008	0.38 %
13 Ian. 2022	0.2117	-0.0017	-0.8 %
12 Ian. 2022	0.2134	-0.0009	-0.42 %
11 Ian. 2022	0.2143	+0.0006	0.28 %
10 Ian. 2022	0.2137	-0.0005	-0.23 %
7 Ian. 2022	0.2142	+0.0012	0.56 %
6 Ian. 2022	0.2130	-0.0009	-0.42 %
5 Ian. 2022	0.2139	+0.0006	0.28 %
4 Ian. 2022	0.2133	+0.0010	0.47 %
3 Ian. 2022	0.2123	-0.0011	-0.52 %
31 Dec. 2021	0.2134	+0.0007	0.33 %
30 Dec. 2021	0.2127	+0.0003	0.14 %
29 Dec. 2021	0.2124	+0.0012	0.57 %
28 Dec. 2021	0.2112	-0.0004	-0.19 %
27 Dec. 2021	0.2116	0	0 %
24 Dec. 2021	0.2116	+0.0008	0.38 %
23 Dec. 2021	0.2108	-0.0001	-0.05 %
22 Dec. 2021	0.2109	+0.0003	0.14 %
21 Dec. 2021	0.2106	-0.0002	-0.09 %
20 Dec. 2021	0.2108	+0.0009	0.43 %
17 Dec. 2021	0.2099	+0.0014	0.67 %
16 Dec. 2021	0.2085	+0.0013	0.63 %
15 Dec. 2021	0.2072	-0.0010	-0.48 %
14 Dec. 2021	0.2082	-0.0022	-1.05 %
13 Dec. 2021	0.2104	+0.0009	0.43 %
10 Dec. 2021	0.2095	+0.0008	0.38 %
9 Dec. 2021	0.2087	+0.0001	0.05 %
8 Dec. 2021	0.2086	+0.0017	0.82 %
7 Dec. 2021	0.2069	+0.0011	0.53 %
6 Dec. 2021	0.2058	+0.0002	0.1 %
3 Dec. 2021	0.2056	+0.0007	0.34 %
2 Dec. 2021	0.2049	+0.0054	2.71 %
29 Nov. 2021	0.1995	-0.0010	-0.5 %
26 Nov. 2021	0.2005	-0.0053	-2.58 %
25 Nov. 2021	0.2058	-0.0019	-0.91 %
24 Nov. 2021	0.2077	-0.0009	-0.43 %
23 Nov. 2021	0.2086	-0.0019	-0.9 %
22 Nov. 2021	0.2105	+0.0004	0.19 %
19 Nov. 2021	0.2101	-0.0008	-0.38 %
18 Nov. 2021	0.2109	0	0 %
17 Nov. 2021	0.2109	-0.0008	-0.38 %
16 Nov. 2021	0.2117	+0.0010	0.47 %
15 Nov. 2021	0.2107	+0.0018	0.86 %
12 Nov. 2021	0.2089	-0.0007	-0.33 %
11 Nov. 2021	0.2096	-0.0006	-0.29 %
10 Nov. 2021	0.2102	-0.0001	-0.05 %
9 Nov. 2021	0.2103	+0.0006	0.29 %
8 Nov. 2021	0.2097	+0.0014	0.67 %
5 Nov. 2021	0.2083	-0.0003	-0.14 %
4 Nov. 2021	0.2086	+0.0027	1.31 %
3 Nov. 2021	0.2059	+0.0013	0.64 %
2 Nov. 2021	0.2046	-0.0038	-1.82 %
1 Nov. 2021	0.2084	+0.0009	0.43 %
29 Oct. 2021	0.2075	-0.0028	-1.33 %
28 Oct. 2021	0.2103	-0.0009	-0.43 %
27 Oct. 2021	0.2112	-0.0003	-0.14 %
26 Oct. 2021	0.2115	+0.0007	0.33 %
25 Oct. 2021	0.2108	+0.0009	0.43 %
22 Oct. 2021	0.2099	+0.0001	0.05 %
21 Oct. 2021	0.2098	-0.0006	-0.29 %
20 Oct. 2021	0.2104	+0.0016	0.77 %
19 Oct. 2021	0.2088	+0.0001	0.05 %
18 Oct. 2021	0.2087	+0.0013	0.63 %
15 Oct. 2021	0.2074	-0.0002	-0.1 %
14 Oct. 2021	0.2076	+0.0009	0.44 %
13 Oct. 2021	0.2067	+0.0008	0.39 %
12 Oct. 2021	0.2059	-0.0005	-0.24 %
11 Oct. 2021	0.2064	-0.0009	-0.43 %
8 Oct. 2021	0.2073	-0.0013	-0.62 %
7 Oct. 2021	0.2086	+0.0030	1.46 %
6 Oct. 2021	0.2056	-0.0021	-1.01 %
5 Oct. 2021	0.2077	+0.0003	0.14 %
4 Oct. 2021	0.2074	-0.0003	-0.14 %
1 Oct. 2021	0.2077	-0.0006	-0.29 %
30 Sept. 2021	0.2083	-0.0007	-0.33 %
29 Sept. 2021	0.2090	-0.0007	-0.33 %
28 Sept. 2021	0.2097	-0.0008	-0.38 %
27 Sept. 2021	0.2105	+0.0012	0.57 %
24 Sept. 2021	0.2093	-0.0016	-0.76 %
23 Sept. 2021	0.2109	+0.0007	0.33 %
22 Sept. 2021	0.2102	0	0 %
21 Sept. 2021	0.2102	+0.0002	0.1 %
20 Sept. 2021	0.2100	-0.0005	-0.24 %
17 Sept. 2021	0.2105	-0.0009	-0.43 %
16 Sept. 2021	0.2114	+0.0009	0.43 %
15 Sept. 2021	0.2105	+0.0003	0.14 %
14 Sept. 2021	0.2102	-0.0008	-0.38 %
13 Sept. 2021	0.2110	+0.0012	0.57 %
10 Sept. 2021	0.2098	-0.0003	-0.14 %
9 Sept. 2021	0.2101	+0.0001	0.05 %
8 Sept. 2021	0.2100	+0.0011	0.53 %
7 Sept. 2021	0.2089	-0.0007	-0.33 %
6 Sept. 2021	0.2096	+0.0011	0.53 %
3 Sept. 2021	0.2085	-0.0002	-0.1 %
2 Sept. 2021	0.2087	+0.0005	0.24 %
1 Sept. 2021	0.2082	+0.0005	0.24 %
31 Aug. 2021	0.2077	+0.0007	0.34 %
30 Aug. 2021	0.2070	+0.0011	0.53 %
27 Aug. 2021	0.2059	-0.0003	-0.15 %
26 Aug. 2021	0.2062	-0.0016	-0.77 %
25 Aug. 2021	0.2078	+0.0015	0.73 %
24 Aug. 2021	0.2063	-0.0010	-0.48 %
23 Aug. 2021	0.2073	-0.0012	-0.58 %
20 Aug. 2021	0.2085	-0.0005	-0.24 %
19 Aug. 2021	0.2090	-0.0015	-0.71 %
18 Aug. 2021	0.2105	+0.0003	0.14 %
17 Aug. 2021	0.2102	+0.0006	0.29 %
16 Aug. 2021	0.2096	-0.0005	-0.24 %
13 Aug. 2021	0.2101	-0.0003	-0.14 %
12 Aug. 2021	0.2104	+0.0013	0.62 %
11 Aug. 2021	0.2091	+0.0004	0.19 %
10 Aug. 2021	0.2087	+0.0001	0.05 %
9 Aug. 2021	0.2086	-0.0002	-0.1 %
6 Aug. 2021	0.2088	+0.0004	0.19 %
5 Aug. 2021	0.2084	-0.0004	-0.19 %
4 Aug. 2021	0.2088	+0.0002	0.1 %
3 Aug. 2021	0.2086	+0.0001	0.05 %
2 Aug. 2021	0.2085	+0.0004	0.19 %
30 Iul. 2021	0.2081	-0.0004	-0.19 %
29 Iul. 2021	0.2085	-0.0002	-0.1 %
28 Iul. 2021	0.2087	+0.0008	0.38 %
27 Iul. 2021	0.2079	0	0 %
26 Iul. 2021	0.2079	-0.0003	-0.14 %
23 Iul. 2021	0.2082	+0.0011	0.53 %
22 Iul. 2021	0.2071	-0.0008	-0.38 %
21 Iul. 2021	0.2079	-0.0005	-0.24 %
20 Iul. 2021	0.2084	-0.0009	-0.43 %
19 Iul. 2021	0.2093	-0.0005	-0.24 %
16 Iul. 2021	0.2098	+0.0006	0.29 %
15 Iul. 2021	0.2092	0	0 %
14 Iul. 2021	0.2092	0	0 %
13 Iul. 2021	0.2092	+0.0010	0.48 %
12 Iul. 2021	0.2082	-0.0005	-0.24 %
9 Iul. 2021	0.2087	+0.0012	0.58 %
8 Iul. 2021	0.2075	-0.0009	-0.43 %
7 Iul. 2021	0.2084	-0.0014	-0.67 %
6 Iul. 2021	0.2098	+0.0003	0.14 %
5 Iul. 2021	0.2095	+0.0010	0.48 %
2 Iul. 2021	0.2085	+0.0005	0.24 %
1 Iul. 2021	0.2080	-0.0008	-0.38 %
30 Iun. 2021	0.2088	+0.0004	0.19 %
29 Iun. 2021	0.2084	+0.0009	0.43 %
28 Iun. 2021	0.2075	-0.0007	-0.34 %
25 Iun. 2021	0.2082	+0.0034	1.66 %
24 Iun. 2021	0.2048	+0.0017	0.84 %
23 Iun. 2021	0.2031	+0.0019	0.94 %
22 Iun. 2021	0.2012	-0.0011	-0.54 %
18 Iun. 2021	0.2023	+0.0006	0.3 %
17 Iun. 2021	0.2017	-0.0018	-0.88 %
16 Iun. 2021	0.2035	-0.0002	-0.1 %
15 Iun. 2021	0.2037	-0.0005	-0.24 %
14 Iun. 2021	0.2042	-0.0011	-0.54 %
11 Iun. 2021	0.2053	+0.0002	0.1 %
10 Iun. 2021	0.2051	-0.0005	-0.24 %
9 Iun. 2021	0.2056	+0.0014	0.69 %
8 Iun. 2021	0.2042	+0.0004	0.2 %
7 Iun. 2021	0.2038	+0.0024	1.19 %
4 Iun. 2021	0.2014	-0.0010	-0.49 %
3 Iun. 2021	0.2024	+0.0001	0.05 %
2 Iun. 2021	0.2023	-0.0001	-0.05 %
31 Mai 2021	0.2024	+0.0005	0.25 %
28 Mai 2021	0.2019	-0.0013	-0.64 %
27 Mai 2021	0.2032	+0.0010	0.49 %
26 Mai 2021	0.2022	-0.0003	-0.15 %
25 Mai 2021	0.2025	+0.0002	0.1 %
24 Mai 2021	0.2023	-0.0004	-0.2 %
21 Mai 2021	0.2027	-0.0005	-0.25 %
20 Mai 2021	0.2032	+0.0005	0.25 %
19 Mai 2021	0.2027	-0.0017	-0.83 %
18 Mai 2021	0.2044	+0.0007	0.34 %
17 Mai 2021	0.2037	-0.0011	-0.54 %
14 Mai 2021	0.2048	+0.0020	0.99 %
13 Mai 2021	0.2028	-0.0003	-0.15 %
12 Mai 2021	0.2031	-0.0006	-0.29 %
11 Mai 2021	0.2037	0	0 %
10 Mai 2021	0.2037	+0.0004	0.2 %
7 Mai 2021	0.2033	+0.0010	0.49 %
6 Mai 2021	0.2023	-0.0007	-0.34 %
5 Mai 2021	0.2030	+0.0002	0.1 %
4 Mai 2021	0.2028	-0.0012	-0.59 %
29 Apr. 2021	0.2040	+0.0003	0.15 %
28 Apr. 2021	0.2037	-0.0012	-0.59 %
27 Apr. 2021	0.2049	-0.0005	-0.24 %
26 Apr. 2021	0.2054	0	0 %
23 Apr. 2021	0.2054	+0.0003	0.15 %
22 Apr. 2021	0.2051	-0.0006	-0.29 %
21 Apr. 2021	0.2057	0	0 %
20 Apr. 2021	0.2057	-0.0006	-0.29 %
19 Apr. 2021	0.2063	0	0 %
16 Apr. 2021	0.2063	+0.0008	0.39 %
15 Apr. 2021	0.2055	+0.0007	0.34 %
14 Apr. 2021	0.2048	-0.0004	-0.19 %
13 Apr. 2021	0.2052	-0.0001	-0.05 %
12 Apr. 2021	0.2053	+0.0001	0.05 %
9 Apr. 2021	0.2052	-0.0005	-0.24 %
8 Apr. 2021	0.2057	+0.0007	0.34 %
7 Apr. 2021	0.2050	+0.0005	0.24 %
6 Apr. 2021	0.2045	-0.0018	-0.87 %
5 Apr. 2021	0.2063	+0.0008	0.39 %
2 Apr. 2021	0.2055	+0.0006	0.29 %
1 Apr. 2021	0.2049	+0.0007	0.34 %
31 Mart. 2021	0.2042	+0.0013	0.64 %
30 Mart. 2021	0.2029	+0.0022	1.1 %
29 Mart. 2021	0.2007	-0.0005	-0.25 %
26 Mart. 2021	0.2012	+0.0028	1.41 %
25 Mart. 2021	0.1984	-0.0012	-0.6 %
24 Mart. 2021	0.1996	+0.0016	0.81 %
23 Mart. 2021	0.1980	+0.0003	0.15 %
22 Mart. 2021	0.1977	-0.0044	-2.18 %
19 Mart. 2021	0.2021	+0.0019	0.95 %
18 Mart. 2021	0.2002	+0.0017	0.86 %
17 Mart. 2021	0.1985	+0.0005	0.25 %
16 Mart. 2021	0.1980	-0.0003	-0.15 %
15 Mart. 2021	0.1983	+0.0014	0.71 %
12 Mart. 2021	0.1969	+0.0002	0.1 %
11 Mart. 2021	0.1967	+0.0030	1.55 %
10 Mart. 2021	0.1937	+0.0011	0.57 %
9 Mart. 2021	0.1926	+0.0014	0.73 %
8 Mart. 2021	0.1912	-0.0013	-0.68 %
5 Mart. 2021	0.1925	-0.0018	-0.93 %
4 Mart. 2021	0.1943	-0.0009	-0.46 %
3 Mart. 2021	0.1952	-0.0008	-0.41 %
2 Mart. 2021	0.1960	+0.0016	0.82 %
1 Mart. 2021	0.1944	+0.0022	1.14 %
26 Feb. 2021	0.1922	-0.0017	-0.88 %
25 Feb. 2021	0.1939	-0.0027	-1.37 %
24 Feb. 2021	0.1966	+0.0030	1.55 %
23 Feb. 2021	0.1936	-0.0011	-0.56 %
22 Feb. 2021	0.1947	-0.0030	-1.52 %
19 Feb. 2021	0.1977	-0.0026	-1.3 %
18 Feb. 2021	0.2003	+0.0009	0.45 %
17 Feb. 2021	0.1994	-0.0013	-0.65 %
16 Feb. 2021	0.2007	-0.0008	-0.4 %
15 Feb. 2021	0.2015	+0.0009	0.45 %
12 Feb. 2021	0.2006	-0.0005	-0.25 %
11 Feb. 2021	0.2011	+0.0011	0.55 %
10 Feb. 2021	0.2000	-0.0007	-0.35 %
9 Feb. 2021	0.2007	+0.0002	0.1 %
8 Feb. 2021	0.2005	0	0 %
5 Feb. 2021	0.2005	0	0 %
4 Feb. 2021	0.2005	-0.0008	-0.4 %
3 Feb. 2021	0.2013	+0.0009	0.45 %
2 Feb. 2021	0.2004	+0.0025	1.26 %
1 Feb. 2021	0.1979	-0.0011	-0.55 %
29 Ian. 2021	0.1990	+0.0007	0.35 %
28 Ian. 2021	0.1983	-0.0020	-1 %
27 Ian. 2021	0.2003	+0.0008	0.4 %
26 Ian. 2021	0.1995	-0.0020	-0.99 %
25 Ian. 2021	0.2015	+0.0002	0.1 %
22 Ian. 2021	0.2013	-0.0039	-1.9 %
21 Ian. 2021	0.2052	+0.0001	0.05 %
20 Ian. 2021	0.2051	+0.0008	0.39 %
19 Ian. 2021	0.2043	+0.0016	0.79 %
18 Ian. 2021	0.2027	-0.0005	-0.25 %
15 Ian. 2021	0.2032	+0.0005	0.25 %
14 Ian. 2021	0.2027	+0.0011	0.55 %
13 Ian. 2021	0.2016	+0.0008	0.4 %
12 Ian. 2021	0.2008	+0.0021	1.06 %
11 Ian. 2021	0.1987	-0.0003	-0.15 %
8 Ian. 2021	0.1990	-0.0015	-0.75 %
7 Ian. 2021	0.2005	+0.0011	0.55 %
6 Ian. 2021	0.1994	+0.0002	0.1 %
5 Ian. 2021	0.1992	-0.0012	-0.6 %
4 Ian. 2021	0.2004	+0.0007	0.35 %
31 Dec. 2020	0.1997	-0.0005	-0.25 %
30 Dec. 2020	0.2002	+0.0007	0.35 %
29 Dec. 2020	0.1995	-0.0013	-0.65 %
28 Dec. 2020	0.2008	+0.0012	0.6 %
24 Dec. 2020	0.1996	+0.0003	0.15 %
23 Dec. 2020	0.1993	+0.0013	0.66 %
22 Dec. 2020	0.1980	+0.0038	1.96 %
21 Dec. 2020	0.1942	-0.0053	-2.66 %
18 Dec. 2020	0.1995	-0.0021	-1.04 %
17 Dec. 2020	0.2016	+0.0006	0.3 %
16 Dec. 2020	0.2010	+0.0021	1.06 %
15 Dec. 2020	0.1989	-0.0009	-0.45 %
14 Dec. 2020	0.1998	+0.0003	0.15 %
11 Dec. 2020	0.1995	-0.0031	-1.53 %
10 Dec. 2020	0.2026	-0.0012	-0.59 %
9 Dec. 2020	0.2038	+0.0012	0.59 %
8 Dec. 2020	0.2026	+0.0004	0.2 %
7 Dec. 2020	0.2022	+0.0005	0.25 %
4 Dec. 2020	0.2017	+0.0005	0.25 %
3 Dec. 2020	0.2012	-0.0001	-0.05 %
2 Dec. 2020	0.2013	-0.0031	-1.52 %
27 Nov. 2020	0.2044	+0.0001	0.05 %
26 Nov. 2020	0.2043	0	0 %
25 Nov. 2020	0.2043	0	0 %
24 Nov. 2020	0.2043	-0.0009	-0.44 %
23 Nov. 2020	0.2052	+0.0012	0.59 %
20 Nov. 2020	0.2040	+0.0018	0.89 %
19 Nov. 2020	0.2022	-0.0006	-0.3 %
18 Nov. 2020	0.2028	+0.0011	0.55 %
17 Nov. 2020	0.2017	-0.0014	-0.69 %
16 Nov. 2020	0.2031	+0.0023	1.15 %
13 Nov. 2020	0.2008	-0.0005	-0.25 %
12 Nov. 2020	0.2013	-0.0023	-1.13 %
11 Nov. 2020	0.2036	+0.0008	0.39 %
10 Nov. 2020	0.2028	+0.0019	0.95 %
9 Nov. 2020	0.2009	+0.0033	1.67 %
6 Nov. 2020	0.1976	-0.0013	-0.65 %
5 Nov. 2020	0.1989	+0.0036	1.84 %
4 Nov. 2020	0.1953	-0.0019	-0.96 %
3 Nov. 2020	0.1972	+0.0006	0.31 %
2 Nov. 2020	0.1966	+0.0012	0.61 %
30 Oct. 2020	0.1954	+0.0012	0.62 %
29 Oct. 2020	0.1942	-0.0006	-0.31 %
28 Oct. 2020	0.1948	-0.0026	-1.32 %
27 Oct. 2020	0.1974	+0.0013	0.66 %
26 Oct. 2020	0.1961	-0.0007	-0.36 %
23 Oct. 2020	0.1968	+0.0022	1.13 %
22 Oct. 2020	0.1946	-0.0007	-0.36 %
21 Oct. 2020	0.1953	+0.0002	0.1 %
20 Oct. 2020	0.1951	-0.0016	-0.81 %
19 Oct. 2020	0.1967	+0.0013	0.67 %
16 Oct. 2020	0.1954	+0.0018	0.93 %
15 Oct. 2020	0.1936	-0.0006	-0.31 %
14 Oct. 2020	0.1942	-0.0004	-0.21 %
13 Oct. 2020	0.1946	+0.0005	0.26 %
12 Oct. 2020	0.1941	+0.0004	0.21 %
9 Oct. 2020	0.1937	+0.0003	0.16 %
8 Oct. 2020	0.1934	+0.0011	0.57 %
7 Oct. 2020	0.1923	-0.0008	-0.41 %
6 Oct. 2020	0.1931	+0.0005	0.26 %
5 Oct. 2020	0.1926	+0.0033	1.74 %
2 Oct. 2020	0.1893	+0.0001	0.05 %
1 Oct. 2020	0.1892	+0.0032	1.72 %
30 Sept. 2020	0.1860	-0.0005	-0.27 %
29 Sept. 2020	0.1865	-0.0006	-0.32 %
28 Sept. 2020	0.1871	-0.0013	-0.69 %
25 Sept. 2020	0.1884	+0.0020	1.07 %
24 Sept. 2020	0.1864	-0.0040	-2.1 %
23 Sept. 2020	0.1904	-0.0033	-1.7 %
22 Sept. 2020	0.1937	+0.0012	0.62 %
21 Sept. 2020	0.1925	-0.0038	-1.94 %
18 Sept. 2020	0.1963	+0.0005	0.26 %
17 Sept. 2020	0.1958	+0.0012	0.62 %
16 Sept. 2020	0.1946	+0.0006	0.31 %
15 Sept. 2020	0.1940	+0.0010	0.52 %
14 Sept. 2020	0.1930	+0.0010	0.52 %
11 Sept. 2020	0.1920	+0.0001	0.05 %
10 Sept. 2020	0.1919	+0.0022	1.16 %
9 Sept. 2020	0.1897	+0.0005	0.26 %
8 Sept. 2020	0.1892	-0.0008	-0.42 %
7 Sept. 2020	0.1900	+0.0002	0.11 %
4 Sept. 2020	0.1898	+0.0012	0.64 %
3 Sept. 2020	0.1886	+0.0013	0.69 %
2 Sept. 2020	0.1873	+0.0021	1.13 %
1 Sept. 2020	0.1852	-0.0009	-0.48 %
31 Aug. 2020	0.1861	+0.0009	0.49 %
28 Aug. 2020	0.1852	-0.0013	-0.7 %
27 Aug. 2020	0.1865	-0.0003	-0.16 %
26 Aug. 2020	0.1868	+0.0004	0.21 %
25 Aug. 2020	0.1864	-0.0001	-0.05 %
24 Aug. 2020	0.1865	+0.0013	0.7 %
21 Aug. 2020	0.1852	+0.0009	0.49 %
20 Aug. 2020	0.1843	+0.0011	0.6 %
19 Aug. 2020	0.1832	-0.0010	-0.54 %
18 Aug. 2020	0.1842	-0.0017	-0.91 %
17 Aug. 2020	0.1859	+0.0014	0.76 %
14 Aug. 2020	0.1845	+0.0018	0.99 %
13 Aug. 2020	0.1827	-0.0015	-0.81 %
12 Aug. 2020	0.1842	+0.0007	0.38 %
11 Aug. 2020	0.1835	+0.0003	0.16 %
10 Aug. 2020	0.1832	+0.0013	0.71 %
7 Aug. 2020	0.1819	+0.0010	0.55 %
6 Aug. 2020	0.1809	0	0 %
5 Aug. 2020	0.1809	-0.0005	-0.28 %
4 Aug. 2020	0.1814	-0.0020	-1.09 %
3 Aug. 2020	0.1834	-0.0007	-0.38 %
31 Iul. 2020	0.1841	-0.0012	-0.65 %
30 Iul. 2020	0.1853	-0.0025	-1.33 %
29 Iul. 2020	0.1878	+0.0005	0.27 %
28 Iul. 2020	0.1873	+0.0017	0.92 %
27 Iul. 2020	0.1856	+0.0007	0.38 %
24 Iul. 2020	0.1849	-0.0018	-0.96 %
23 Iul. 2020	0.1867	-0.0008	-0.43 %
22 Iul. 2020	0.1875	-0.0015	-0.79 %
21 Iul. 2020	0.1890	+0.0010	0.53 %
20 Iul. 2020	0.1880	-0.0011	-0.58 %
17 Iul. 2020	0.1891	-0.0005	-0.26 %
16 Iul. 2020	0.1896	-0.0002	-0.11 %
15 Iul. 2020	0.1898	+0.0018	0.96 %
14 Iul. 2020	0.1880	-0.0024	-1.26 %
13 Iul. 2020	0.1904	+0.0020	1.06 %
10 Iul. 2020	0.1884	-0.0003	-0.16 %
9 Iul. 2020	0.1887	+0.0002	0.11 %
8 Iul. 2020	0.1885	-0.0007	-0.37 %
7 Iul. 2020	0.1892	-0.0033	-1.71 %
6 Iul. 2020	0.1925	+0.0013	0.68 %
3 Iul. 2020	0.1912	+0.0018	0.95 %
2 Iul. 2020	0.1894	+0.0011	0.58 %
1 Iul. 2020	0.1883	+0.0019	1.02 %
30 Iun. 2020	0.1864	-0.0004	-0.21 %
29 Iun. 2020	0.1868	-0.0029	-1.53 %
26 Iun. 2020	0.1897	+0.0005	0.26 %
25 Iun. 2020	0.1892	-0.0014	-0.73 %
24 Iun. 2020	0.1906	-0.0013	-0.68 %
23 Iun. 2020	0.1919	+0.0001	0.05 %
22 Iun. 2020	0.1918	+0.0009	0.47 %
19 Iun. 2020	0.1909	-0.0024	-1.24 %
18 Iun. 2020	0.1933	+0.0003	0.16 %
17 Iun. 2020	0.1930	+0.0001	0.05 %
16 Iun. 2020	0.1929	+0.0025	1.31 %
15 Iun. 2020	0.1904	+0.0005	0.26 %
12 Iun. 2020	0.1899	-0.0014	-0.73 %
11 Iun. 2020	0.1913	-0.0039	-2 %
10 Iun. 2020	0.1952	-0.0014	-0.71 %
9 Iun. 2020	0.1966	+0.0005	0.25 %
5 Iun. 2020	0.1961	-0.0010	-0.51 %
4 Iun. 2020	0.1971	-0.0033	-1.65 %
3 Iun. 2020	0.2004	+0.0031	1.57 %
2 Iun. 2020	0.1973	+0.0004	0.2 %
29 Mai 2020	0.1969	+0.0003	0.15 %
28 Mai 2020	0.1966	-0.0019	-0.96 %
27 Mai 2020	0.1985	-0.0011	-0.55 %
26 Mai 2020	0.1996	+0.0043	2.2 %
25 Mai 2020	0.1953	+0.0027	1.4 %
22 Mai 2020	0.1926	+0.0023	1.21 %
21 Mai 2020	0.1903	+0.0016	0.85 %
20 Mai 2020	0.1887	+0.0008	0.43 %
19 Mai 2020	0.1879	0	0 %
18 Mai 2020	0.1879	+0.0005	0.27 %
15 Mai 2020	0.1874	+0.0022	1.19 %
14 Mai 2020	0.1852	+0.0004	0.22 %
13 Mai 2020	0.1848	-0.0012	-0.65 %
12 Mai 2020	0.1860	-0.0019	-1.01 %
11 Mai 2020	0.1879	+0.0019	1.02 %
8 Mai 2020	0.1860	+0.0008	0.43 %
7 Mai 2020	0.1852	-0.0001	-0.05 %
6 Mai 2020	0.1853	-0.0001	-0.05 %
5 Mai 2020	0.1854	+0.0069	3.87 %
4 Mai 2020	0.1785	-0.0094	-5 %
30 Apr. 2020	0.1879	+0.0037	2.01 %
29 Apr. 2020	0.1842	+0.0023	1.26 %
28 Apr. 2020	0.1819	+0.0029	1.62 %
27 Apr. 2020	0.1790	-0.0032	-1.76 %
24 Apr. 2020	0.1822	-0.0011	-0.6 %
23 Apr. 2020	0.1833	-0.0002	-0.11 %
22 Apr. 2020	0.1835	-0.0003	-0.16 %
21 Apr. 2020	0.1838	-0.0003	-0.16 %
16 Apr. 2020	0.1841	-0.0011	-0.59 %
15 Apr. 2020	0.1852	-0.0011	-0.59 %
14 Apr. 2020	0.1863	-0.0020	-1.06 %
13 Apr. 2020	0.1883	+0.0012	0.64 %
10 Apr. 2020	0.1871	+0.0008	0.43 %
9 Apr. 2020	0.1863	+0.0049	2.7 %
8 Apr. 2020	0.1814	-0.0017	-0.93 %
7 Apr. 2020	0.1831	+0.0041	2.29 %
6 Apr. 2020	0.1790	-0.0023	-1.27 %
3 Apr. 2020	0.1813	-0.0017	-0.93 %
2 Apr. 2020	0.1830	-0.0004	-0.22 %
1 Apr. 2020	0.1834	-0.0004	-0.22 %
31 Mart. 2020	0.1838	-0.0006	-0.33 %
30 Mart. 2020	0.1844	-0.0039	-2.07 %
27 Mart. 2020	0.1883	+0.0043	2.34 %
26 Mart. 2020	0.1840	+0.0021	1.15 %
25 Mart. 2020	0.1819	+0.0008	0.44 %
24 Mart. 2020	0.1811	-0.0009	-0.49 %
23 Mart. 2020	0.1820	-0.0070	-3.7 %
20 Mart. 2020	0.1890	+0.0060	3.28 %
19 Mart. 2020	0.1830	-0.0015	-0.81 %
18 Mart. 2020	0.1845	-0.0075	-3.91 %
17 Mart. 2020	0.1920	0	0 %
16 Mart. 2020	0.1920	-0.0076	-3.81 %
13 Mart. 2020	0.1996	+0.0048	2.46 %
